week,showRange,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
201652,20161226~20170101,1,1,0,OLD,20161725,마스터,2016-12-21,19349867756,44.7,-5355442653,-21.7,44179755165,2438734,-549573,-18.4,5440922,1425,41586
201652,20161226~20170101,2,2,51,OLD,20163183,로그 원: 스타워즈 스토리,2016-12-28,6730265794,15.6,6720569794,69312.8,6739961794,769332,768726,126852.5,769938,907,18774
201652,20161226~20170101,3,3,1,OLD,20162025,씽,2016-12-21,4614716600,10.7,120827911,2.7,9147833289,611313,49518,8.8,1178327,721,11448
201652,20161226~20170101,4,4,-1,OLD,20167904,라라랜드,2016-12-07,4224795656,9.8,-1201121942,-22.1,20767028832,527760,-119557,-18.5,2472637,616,11189
201652,20161226~20170101,5,5,-3,OLD,20144641,판도라,2016-12-07,3530793700,8.2,-2828956502,-44.5,34692314064,465920,-356345,-43.3,4401833,668,11576
201652,20161226~20170101,6,6,-1,OLD,20152371,"당신, 거기 있어줄래요",2016-12-14,1146206200,2.7,-1934940900,-62.8,9165307248,148293,-235101,-61.3,1143445,560,6280
201652,20161226~20170101,7,7,41,OLD,20162727,루돌프와 많이있어,2016-12-28,911159600,2.1,903721600,12150.1,926773600,117695,116882,14376.6,119420,375,2304
201652,20161226~20170101,8,8,-2,OLD,20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,707569200,1.6,-392272400,-35.7,1821568800,94252,-48062,-33.8,238452,358,2646
201652,20161226~20170101,9,9,34,OLD,20161872,너의 이름은.,2017-01-04,633142500,1.5,625286500,7959.3,640998500,73199,72217,7354.1,74181,275,695
201652,20161226~20170101,10,10,37,OLD,20165543,하이큐!! 승자와 패자,2016-12-28,152882000,0.4,145187500,1886.9,160576500,21873,21013,2443.4,22733,103,862
201701,20170102~20170108,1,1,8,OLD,20161872,너의 이름은.,2017-01-04,9104293942,24.9,8471151442,1338.0,9745292442,1108284,1035085,1414.1,1182465,947,16430
201701,20170102~20170108,2,2,-1,OLD,20161725,마스터,2016-12-21,8773964200,24.0,-10575903556,-54.7,52953719365,1075156,-1363578,-55.9,6516078,1171,27321
201701,20170102~20170108,3,3,54,OLD,20161084,패신저스,2017-01-04,4173235418,11.4,4170027418,129988.4,4176443418,503992,503591,125583.8,504393,608,11293
201701,20170102~20170108,4,4,-1,OLD,20162025,씽,2016-12-21,3085319000,8.4,-1529397600,-33.1,12233152289,410742,-200571,-32.8,1589069,681,9499
201701,20170102~20170108,5,5,-1,OLD,20167904,라라랜드,2016-12-07,2125512882,5.8,-2099282774,-49.7,22892541714,256302,-271458,-51.4,2728939,567,7826
201701,20170102~20170108,6,6,29,OLD,20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,1818045400,5.0,1807494400,17131.0,1828596400,240694,239217,16196.1,242171,526,4999
201701,20170102~20170108,7,7,13,OLD,20150966,사랑하기 때문에,2017-01-04,1834166940,5.0,1801066940,5441.3,1968850940,229757,225745,5626.7,246167,542,8731
201701,20170102~20170108,8,8,-6,OLD,20163183,로그 원: 스타워즈 스토리,2016-12-28,1953125800,5.3,-4777139994,-71.0,8693087594,209141,-560191,-72.8,979079,759,11473
201701,20170102~20170108,9,9,-4,OLD,20144641,판도라,2016-12-07,1109973400,3.0,-2420820300,-68.6,35802287464,143856,-322064,-69.1,4545689,540,5977
201701,20170102~20170108,10,10,50,OLD,20151181,여교사,2017-01-04,703902760,1.9,700864760,23069.9,718495760,84669,84334,25174.3,86439,393,4068
201702,20170109~20170115,1,1,0,OLD,20161872,너의 이름은.,2017-01-04,10485496008,32.1,1381202066,15.2,20230788450,1306900,198616,17.9,2489365,845,26537
201702,20170109~20170115,2,2,30,OLD,20165443,모아나,2017-01-12,5401873692,16.6,5392161692,55520.6,5411585692,672028,670836,56278.2,673220,953,13530
201702,20170109~20170115,3,3,-1,OLD,20161725,마스터,2016-12-21,4182233300,12.8,-4591730900,-52.3,57135952665,512616,-562540,-52.3,7028694,813,15893
201702,20170109~20170115,4,4,19,OLD,20168381,얼라이드,2017-01-11,2790013379,8.5,2770626379,14291.2,2822164379,334159,331991,15313.2,337889,546,9898
201702,20170109~20170115,5,5,35,OLD,20164421,어쌔신 크리드,2017-01-11,2502225921,7.7,2493936921,30087.3,2510514921,304442,303652,38437.0,305232,566,10845
201702,20170109~20170115,6,6,-1,OLD,20167904,라라랜드,2016-12-07,1630619408,5.0,-494893474,-23.3,24523161122,195159,-61143,-23.9,2924098,403,5080
201702,20170109~20170115,7,7,-4,OLD,20161084,패신저스,2017-01-04,1192499900,3.7,-2980735518,-71.4,5368943318,150490,-353502,-70.1,654883,550,8813
201702,20170109~20170115,8,8,-4,OLD,20162025,씽,2016-12-21,889011900,2.7,-2196307100,-71.2,13122164189,120986,-289756,-70.5,1710055,500,4810
201702,20170109~20170115,9,9,-3,OLD,20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,738452800,2.3,-1079592600,-59.4,2567049200,103921,-136773,-56.8,346092,460,4430
201702,20170109~20170115,10,10,-3,OLD,20150966,사랑하기 때문에,2017-01-04,627938800,1.9,-1206228140,-65.8,2596789740,83381,-146376,-63.7,329548,498,5473
201703,20170116~20170122,1,1,20,OLD,20151229,더 킹,2017-01-18,15304382429,38.2,15238815429,23241.6,15371867429,1845666,1838707,26422.0,1852899,1310,28416
201703,20170116~20170122,2,2,15,OLD,20151228,공조,2017-01-18,9346680285,23.3,9233629985,8167.7,9464480585,1140497,1127569,8721.9,1153989,976,20865
201703,20170116~20170122,3,3,-1,OLD,20165443,모아나,2017-01-12,4399189715,11.0,-1002683977,-18.6,9810775407,577786,-94242,-14.0,1251006,802,13827
201703,20170116~20170122,4,4,-3,OLD,20161872,너의 이름은.,2017-01-04,4445002406,11.1,-6040493602,-57.6,24675790856,562978,-743922,-56.9,3052343,788,17375
201703,20170116~20170122,5,5,38,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,2052777700,5.1,2048809700,51633.3,2056745700,276158,275615,50757.8,276701,570,6599
201703,20170116~20170122,6,6,-2,OLD,20168381,얼라이드,2017-01-11,984643300,2.5,-1805370079,-64.7,3806807679,123781,-210378,-63.0,461670,521,6893
201703,20170116~20170122,7,7,-4,OLD,20161725,마스터,2016-12-21,794196100,2.0,-3388037200,-81.0,57930148765,102248,-410368,-80.1,7130942,574,5834
201703,20170116~20170122,8,8,-2,OLD,20167904,라라랜드,2016-12-07,814788306,2.0,-815831102,-50.0,25337949428,99348,-95811,-49.1,3023446,357,3508
201703,20170116~20170122,9,9,-4,OLD,20164421,어쌔신 크리드,2017-01-11,360137800,0.9,-2142088121,-85.6,2870652721,46807,-257635,-84.6,352039,546,4758
201703,20170116~20170122,10,10,0,NEW,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,257843500,0.6,257843500,100.0,257843500,20174,20174,100.0,20174,58,424
201704,20170123~20170129,1,1,1,OLD,20151228,공조,2017-01-18,21730426384,42.2,12383746099,132.5,31194906969,2641053,1500556,131.6,3795042,1383,34427
201704,20170123~20170129,2,2,-1,OLD,20151229,더 킹,2017-01-18,16126895880,31.3,822513451,5.4,31498763309,1982322,136656,7.4,3835221,1181,35469
201704,20170123~20170129,3,3,0,OLD,20165443,모아나,2017-01-12,3723164100,7.2,-676025615,-15.4,13533939507,477756,-100030,-17.3,1728762,708,10714
201704,20170123~20170129,4,4,54,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,3438826873,6.7,3435618873,107095.4,3442034873,409142,408741,101930.4,409543,599,9319
201704,20170123~20170129,5,5,-1,OLD,20161872,너의 이름은.,2017-01-04,2458596900,4.8,-1986405506,-44.7,27134387756,314979,-247999,-44.1,3367322,558,9198
201704,20170123~20170129,6,6,2,OLD,20167904,라라랜드,2016-12-07,806525100,1.6,-8263206,-1.0,26144474528,98662,-686,-0.7,3122108,248,2506
201704,20170123~20170129,7,7,-2,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,648090700,1.3,-1404687000,-68.4,2704836400,86062,-190096,-68.8,362763,438,4721
201704,20170123~20170129,8,8,26,OLD,20168154,딥워터 호라이즌,2017-01-25,521306743,1.0,511450743,5189.2,531162743,67078,65775,5048.0,68381,433,4278
201704,20170123~20170129,9,9,41,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,452698400,0.9,447554400,8700.5,474362400,59189,58546,9105.1,61897,334,2315
201704,20170123~20170129,10,10,-4,OLD,20168381,얼라이드,2017-01-11,311053400,0.6,-673589900,-68.4,4117861079,38008,-85773,-69.3,499678,311,2104
201705,20170130~20170205,1,1,0,OLD,20151228,공조,2017-01-18,20255673518,46.2,-1474752866,-6.8,51450580487,2477361,-163692,-6.2,6272403,1392,37854
201705,20170130~20170205,2,2,0,OLD,20151229,더 킹,2017-01-18,9452134226,21.6,-6674761654,-41.4,40950897535,1155824,-826498,-41.7,4991045,1081,26863
201705,20170130~20170205,3,3,0,OLD,20165443,모아나,2017-01-12,3273490200,7.5,-449673900,-12.1,16807429707,417274,-60482,-12.7,2146036,696,8626
201705,20170130~20170205,4,4,52,OLD,20179281,컨택트,2017-02-02,2961591682,6.8,2958983682,113458.0,2984127682,355525,355199,108956.7,358342,605,9365
201705,20170130~20170205,5,5,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,2526994392,5.8,-911832481,-26.5,5969029265,298459,-110683,-27.1,708002,576,10482
201705,20170130~20170205,6,6,-1,OLD,20161872,너의 이름은.,2017-01-04,1493964900,3.4,-964632000,-39.2,28628352656,187326,-127653,-40.5,3554648,470,6080
201705,20170130~20170205,7,7,-1,OLD,20167904,라라랜드,2016-12-07,728457800,1.7,-78067300,-9.7,26872932328,88362,-10300,-10.4,3210470,218,2549
201705,20170130~20170205,8,8,-1,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,459238900,1.0,-188851800,-29.1,3164075300,60092,-25970,-30.2,422855,392,2042
201705,20170130~20170205,9,9,0,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,415888800,0.9,-36809600,-8.1,890251200,55064,-4125,-7.0,116961,329,1807
201705,20170130~20170205,10,10,24,OLD,20167324,라이언,2017-02-01,435963300,1.0,426492700,4503.3,476148900,54187,53077,4781.7,59439,205,3237
201706,20170206~20170212,1,1,19,OLD,20150964,조작된 도시,2017-02-09,8770952944,29.2,8718736944,16697.4,8823168944,1065429,1058408,15074.9,1072450,1019,16325
201706,20170206~20170212,2,2,-1,OLD,20151228,공조,2017-01-18,7968990461,26.5,-12286683057,-60.7,59419570948,989485,-1487876,-60.1,7261888,1022,28255
201706,20170206~20170212,3,3,38,OLD,20167716,트리플 엑스 리턴즈,2017-02-08,3106114595,10.3,3094796595,27344.0,3117432595,367329,366319,36269.2,368339,590,12629
201706,20170206~20170212,4,4,-2,OLD,20151229,더 킹,2017-01-18,2200063200,7.3,-7252071026,-76.7,43150960735,280286,-875538,-75.8,5271331,777,14149
201706,20170206~20170212,5,5,-1,OLD,20179281,컨택트,2017-02-02,1662681039,5.5,-1298910643,-43.9,4646808721,205649,-149876,-42.2,563991,558,10152
201706,20170206~20170212,6,6,-3,OLD,20165443,모아나,2017-01-12,902651800,3.0,-2370838400,-72.4,17710081507,118329,-298945,-71.6,2264365,478,4649
201706,20170206~20170212,7,7,0,NEW,20161141,50가지 그림자: 심연,2017-02-09,938572000,3.1,938572000,100.0,938572000,109366,109366,100.0,109366,435,4760
201706,20170206~20170212,8,8,30,OLD,20167644,발레리나,2017-02-09,715888600,2.4,706809100,7784.7,730936100,92707,91471,7400.6,94689,434,2183
201706,20170206~20170212,9,9,0,NEW,20178881,명탐정 코난: 에피소드 원-작아진 명탐정,2017-02-08,641814600,2.1,641814600,100.0,641814600,81707,81707,100.0,81707,215,2037
201706,20170206~20170212,10,10,1,OLD,20162873,레고 배트맨 무비,2017-02-09,615338405,2.1,371981805,152.9,858695005,76382,46802,158.2,105962,427,2606
201707,20170213~20170219,1,1,17,OLD,20166421,재심,2017-02-15,8312086808,27.8,8252803808,13921.0,8385659808,1013032,1005388,13152.6,1022790,935,19991
201707,20170213~20170219,2,2,-1,OLD,20150964,조작된 도시,2017-02-09,7178817264,24.0,-1592135680,-18.2,16001986208,901814,-163615,-15.4,1974264,900,24239
201707,20170213~20170219,3,3,-1,OLD,20151228,공조,2017-01-18,3215547078,10.8,-4753443383,-59.6,62635118026,405535,-583950,-59.0,7667423,753,14377
201707,20170213~20170219,4,4,0,NEW,20163580,그레이트 월,2017-02-15,3302752358,11.0,3302752358,100.0,3305352358,370926,370926,100.0,371126,598,13406
201707,20170213~20170219,5,5,28,OLD,20161744,트롤,2017-02-16,1620587300,5.4,1604763300,10141.3,1636411300,213728,211750,10705.3,215706,622,4718
201707,20170213~20170219,6,6,82,OLD,20167362,더 큐어,2017-02-15,1061956300,3.6,1060876300,98229.3,1066663300,125873,125693,69829.4,126456,419,5486
201707,20170213~20170219,7,7,-4,OLD,20167716,트리플 엑스 리턴즈,2017-02-08,774653000,2.6,-2331461595,-75.1,3892085595,96934,-270395,-73.6,465273,546,7067
201707,20170213~20170219,8,8,-1,OLD,20161141,50가지 그림자: 심연,2017-02-09,518542300,1.7,-420029700,-44.8,1457114300,63985,-45381,-41.5,173351,417,3389
201707,20170213~20170219,9,9,-1,OLD,20167644,발레리나,2017-02-09,455485200,1.5,-260403400,-36.4,1186421300,62809,-29898,-32.2,157498,353,2401
201707,20170213~20170219,10,10,38,OLD,20167906,마이펫 오지,2017-02-16,476174450,1.6,469870450,7453.5,484126450,62709,61921,7858.0,63703,393,2480
201708,20170220~20170226,1,1,75,OLD,20170241,23 아이덴티티,2017-02-22,7845593700,26.7,7843401700,357819.4,7847785700,966630,966356,352684.7,966904,952,15198
201708,20170220~20170226,2,2,-1,OLD,20166421,재심,2017-02-15,6685290829,22.7,-1626795979,-19.6,15070950637,864428,-148604,-14.7,1887218,865,23618
201708,20170220~20170226,3,3,-1,OLD,20150964,조작된 도시,2017-02-09,3105087579,10.5,-4073729685,-56.7,19107073787,405275,-496539,-55.1,2379539,747,14611
201708,20170220~20170226,4,4,28,OLD,20161723,싱글라이더,2017-02-22,1999273921,6.8,1986805921,15935.2,2011741921,260431,258556,13789.7,262306,576,10799
201708,20170220~20170226,5,5,0,OLD,20161744,트롤,2017-02-16,1818944800,6.2,198357500,12.2,3455356100,251346,37618,17.6,467052,536,6745
201708,20170220~20170226,6,6,29,OLD,20166101,존 윅 - 리로드,2017-02-22,1439036900,4.9,1427025900,11881.0,1451047900,177605,176052,11336.3,179158,250,5071
201708,20170220~20170226,7,7,-4,OLD,20151228,공조,2017-01-18,986686000,3.4,-2228861078,-69.3,63621804026,128918,-276617,-68.2,7796341,513,5863
201708,20170220~20170226,8,8,-4,OLD,20163580,그레이트 월,2017-02-15,959809500,3.3,-2342942858,-70.9,4265161858,117557,-253369,-68.3,488683,547,8569
201708,20170220~20170226,9,9,19,OLD,20167922,핵소 고지,2017-02-22,890043800,3.0,862808400,3168.0,933424000,116366,113025,3383.0,121682,442,5606
201708,20170220~20170226,10,10,15,OLD,20156562,루시드 드림,2017-02-22,594358700,2.0,562841700,1785.8,634084700,80030,76026,1898.8,85247,461,6629
201709,20170227~20170305,1,1,49,OLD,20161827,로건,2017-03-01,9399111165,29.4,9393635165,171541.9,9404587165,1079212,1078559,165169.8,1079865,954,21392
201709,20170227~20170305,2,2,42,OLD,20150971,해빙,2017-03-01,7564905665,23.6,7557326665,99714.0,7576494665,908624,907761,105186.7,909888,915,20239
201709,20170227~20170305,3,3,-2,OLD,20170241,23 아이덴티티,2017-02-22,4557263635,14.2,-3288330065,-41.9,12405049335,560438,-406192,-42.0,1527342,841,17056
201709,20170227~20170305,4,4,-2,OLD,20166421,재심,2017-02-15,3008115100,9.4,-3677175729,-55.0,18079065737,379706,-484722,-56.1,2266924,723,13137
201709,20170227~20170305,5,5,0,OLD,20161744,트롤,2017-02-16,1300225100,4.1,-518719700,-28.5,4755581200,175600,-75746,-30.1,642652,426,4705
201709,20170227~20170305,6,6,-3,OLD,20150964,조작된 도시,2017-02-09,872632600,2.7,-2232454979,-71.9,19979706387,112850,-292425,-72.2,2492389,516,5054
201709,20170227~20170305,7,7,52,OLD,20158799,눈길,2017-03-01,671572500,2.1,668044500,18935.5,693853500,86704,86312,22018.4,89721,495,5209
201709,20170227~20170305,8,8,-4,OLD,20161723,싱글라이더,2017-02-22,580829800,1.8,-1418444121,-70.9,2592571721,76357,-184074,-70.7,338663,541,4798
201709,20170227~20170305,9,9,-3,OLD,20166101,존 윅 - 리로드,2017-02-22,566240700,1.8,-872796200,-60.7,2017288600,68529,-109076,-61.4,247687,238,3759
201709,20170227~20170305,10,10,3,OLD,20165927,문라이트,2017-02-22,531060000,1.7,241691400,83.5,855248200,64593,27825,75.7,105284,180,2198
201710,20170306~20170312,1,1,29,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,8523031243,40.4,8486394243,23163.5,8561950243,1007566,1004108,29037.2,1011350,984,21915
201710,20170306~20170312,2,2,-1,OLD,20161827,로건,2017-03-01,5769237757,27.4,-3629873408,-38.6,15173824922,691456,-387756,-35.9,1771321,899,24733
201710,20170306~20170312,3,3,-1,OLD,20150971,해빙,2017-03-01,1845539657,8.8,-5719366008,-75.6,9422034322,232306,-676318,-74.4,1142194,770,17385
201710,20170306~20170312,4,4,-1,OLD,20170241,23 아이덴티티,2017-02-22,981392500,4.7,-3575871135,-78.5,13386441835,120122,-440316,-78.6,1647464,470,8451
201710,20170306~20170312,5,5,-1,OLD,20166421,재심,2017-02-15,893699100,4.2,-2114416000,-70.3,18972764837,114237,-265469,-69.9,2381161,500,7521
201710,20170306~20170312,6,6,5,OLD,20167904,라라랜드,2016-12-07,429365805,2.0,-23862395,-5.3,28553113433,52489,-1217,-2.3,3414498,202,2114
201710,20170306~20170312,7,7,38,OLD,20168750,파도가 지나간 자리,2017-03-08,293256600,1.4,281647100,2426.0,305262100,36809,35555,2835.3,38111,275,2452
201710,20170306~20170312,8,8,2,OLD,20165927,문라이트,2017-02-22,283454795,1.3,-247605205,-46.6,1138702995,35786,-28807,-44.6,141070,191,1946
201710,20170306~20170312,9,9,-2,OLD,20158799,눈길,2017-03-01,205883700,1.0,-465688800,-69.3,899737200,29099,-57605,-66.4,118820,422,3313
201710,20170306~20170312,10,10,-5,OLD,20161744,트롤,2017-02-16,208044600,1.0,-1092180500,-84.0,4963625800,26610,-148990,-84.8,669262,263,1653
201711,20170313~20170319,1,1,0,NEW,20164721,미녀와 야수,2017-03-16,13308790249,55.7,13308790249,100.0,13317337249,1570601,1570601,100.0,1571430,1627,27401
201711,20170313~20170319,2,2,-1,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,4347568840,18.2,-4175462403,-49.0,12909519083,537839,-469727,-46.6,1549189,899,23133
201711,20170313~20170319,3,3,-1,OLD,20161827,로건,2017-03-01,2544609401,10.7,-3224628356,-55.9,17718434323,311646,-379810,-54.9,2082967,819,16013
201711,20170313~20170319,4,4,37,OLD,20167905,비정규직 특수요원,2017-03-16,893377700,3.7,885001700,10565.9,901753700,113490,112239,8971.9,114741,497,6532
201711,20170313~20170319,5,5,-2,OLD,20150971,해빙,2017-03-01,432893000,1.8,-1412646657,-76.5,9854927322,55675,-176631,-76.0,1197869,502,7300
201711,20170313~20170319,6,6,0,OLD,20167904,라라랜드,2016-12-07,311196900,1.3,-118168905,-27.5,28864310333,39000,-13489,-25.7,3453498,192,1970
201711,20170313~20170319,7,7,-2,OLD,20166421,재심,2017-02-15,255099800,1.1,-638599300,-71.5,19227864637,34092,-80145,-70.2,2415253,403,3448
201711,20170313~20170319,8,8,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,227999000,1.0,-65257600,-22.3,533261100,29915,-6894,-18.7,68026,276,2177
201711,20170313~20170319,9,9,-5,OLD,20170241,23 아이덴티티,2017-02-22,208563800,0.9,-772828700,-78.7,13595005635,26426,-93696,-78.0,1673890,376,3098
201711,20170313~20170319,10,10,73,OLD,20178942,스페이스 비트윈 어스,2017-03-16,169957361,0.7,168459361,11245.6,173597361,21748,21534,10062.6,22200,370,3311
201712,20170320~20170326,1,1,0,OLD,20164721,미녀와 야수,2017-03-16,12624296444,43.0,-684493805,-5.1,25941633693,1533234,-37367,-2.4,3104664,1352,37316
201712,20170320~20170326,2,2,10,OLD,20162181,프리즌,2017-03-23,10217604823,34.8,10093918823,8160.9,10370384823,1225852,1211882,8674.9,1243668,1047,20795
201712,20170320~20170326,3,3,25,OLD,20167902,보통사람,2017-03-23,2012395323,6.8,1997329323,13257.2,2027461323,252955,250683,11033.6,255227,621,9889
201712,20170320~20170326,4,4,22,OLD,20167363,히든 피겨스,2017-03-23,1032891433,3.5,1009769433,4367.1,1149196233,125133,122321,4350.0,139283,448,4722
201712,20170320~20170326,5,5,-3,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,967633000,3.3,-3379935840,-77.7,13877152083,125081,-412758,-76.7,1674270,609,9434
201712,20170320~20170326,6,6,-3,OLD,20161827,로건,2017-03-01,569225500,1.9,-1975383901,-77.6,18287659823,72784,-238862,-76.6,2155751,515,5537
201712,20170320~20170326,7,7,-3,OLD,20167905,비정규직 특수요원,2017-03-16,225697500,0.8,-667680200,-74.7,1127451200,32062,-81428,-71.7,146803,453,4356
201712,20170320~20170326,8,8,-2,OLD,20167904,라라랜드,2016-12-07,159260100,0.5,-151936800,-48.8,29023570433,20300,-18700,-47.9,3473798,161,1098
201712,20170320~20170326,9,9,54,OLD,20179442,밤의 해변에서 혼자,2017-03-23,159342200,0.5,156134200,4867.0,162550200,19808,19407,4839.7,20209,129,1160
201712,20170320~20170326,10,10,65,OLD,20171801,극장판 암살교실 : 365일의 시간,2017-03-23,135924500,0.5,133468500,5434.4,138380500,18276,17992,6335.2,18560,98,620
201713,20170327~20170402,1,1,0,OLD,20164721,미녀와 야수,2017-03-16,7797369983,30.0,-4826926461,-38.2,33739003676,992707,-540527,-35.3,4097371,1123,26522
201713,20170327~20170402,2,2,0,OLD,20162181,프리즌,2017-03-23,7628161817,29.4,-2589443006,-25.3,17998546640,971156,-254696,-20.8,2214824,977,27083
201713,20170327~20170402,3,3,0,NEW,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,4708893037,18.1,4708893037,100.0,4708893037,569701,569701,100.0,569701,807,18715
201713,20170327~20170402,4,4,14,OLD,20151230,원라인,2017-03-29,2148670333,8.3,2077301333,2910.6,2226421333,281706,273333,3264.5,291031,613,10661
201713,20170327~20170402,5,5,-1,OLD,20167363,히든 피겨스,2017-03-23,1141947300,4.4,109055867,10.6,2291143533,148204,23071,18.4,287487,447,6123
201713,20170327~20170402,6,6,-3,OLD,20167902,보통사람,2017-03-23,811882500,3.1,-1200512823,-59.7,2839343823,111470,-141485,-55.9,366697,567,8101
201713,20170327~20170402,7,7,55,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,172107963,0.7,168804963,5110.7,175410963,22420,22018,5477.1,22822,309,2369
201713,20170327~20170402,8,8,37,OLD,20167364,미스 슬로운,2017-03-29,162487500,0.6,156847500,2781.0,173477500,20776,20071,2847.0,22194,104,1240
201713,20170327~20170402,9,9,0,OLD,20179442,밤의 해변에서 혼자,2017-03-23,152126600,0.6,-7215600,-4.5,314676800,20516,708,3.6,40725,133,1463
201713,20170327~20170402,10,10,-5,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,108040800,0.4,-859592200,-88.8,13985192883,14706,-110375,-88.2,1688976,346,1759
201714,20170403~20170409,1,1,0,OLD,20164721,미녀와 야수,2017-03-16,4267890903,24.6,-3529479080,-45.3,38006894579,524657,-468050,-47.1,4622028,959,20602
201714,20170403~20170409,2,2,0,OLD,20162181,프리즌,2017-03-23,3749563447,21.7,-3878598370,-50.8,21748110087,460910,-510246,-52.5,2675734,791,20529
201714,20170403~20170409,3,3,33,OLD,20171381,라이프,2017-04-05,2765329618,16.0,2754290918,24951.2,2776368318,329709,328262,22685.7,331156,647,14912
201714,20170403~20170409,4,4,-1,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,1353465147,7.8,-3355427890,-71.3,6062358184,165635,-404066,-70.9,735336,736,13709
201714,20170403~20170409,5,5,25,OLD,20167901,어느날,2017-04-05,1287537482,7.4,1269185482,6915.8,1306008482,160291,157643,5953.3,162956,532,9617
201714,20170403~20170409,6,6,-2,OLD,20151230,원라인,2017-03-29,937200600,5.4,-1211469733,-56.4,3163621933,121668,-160038,-56.8,412699,554,7633
201714,20170403~20170409,7,7,13,OLD,20161923,시간위의 집,2017-04-05,755057100,4.4,717406500,1905.4,792707700,93345,88257,1734.6,98433,454,7081
201714,20170403~20170409,8,8,-3,OLD,20167363,히든 피겨스,2017-03-23,631019800,3.6,-510927500,-44.7,2922163333,78569,-69635,-47.0,366056,360,4126
201714,20170403~20170409,9,9,9,OLD,20171781,패트리어트 데이,2017-04-06,386320118,2.2,340729618,747.4,468198618,48279,42765,775.6,58122,375,3937
201714,20170403~20170409,10,10,29,OLD,20162607,슈퍼 버드,2017-04-06,125875800,0.7,116659800,1265.8,135091800,16874,15709,1348.4,18039,288,1119
201715,20170410~20170416,1,1,82,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,12010898292,57.3,12008898292,600444.9,12012898292,1428392,1428192,714096.0,1428592,1469,33206
201715,20170410~20170416,2,2,18,OLD,20151227,아빠는 딸,2017-04-12,2189874358,10.4,2160774358,7425.3,2223070358,274221,270540,7349.6,278414,520,10727
201715,20170410~20170416,3,3,-2,OLD,20164721,미녀와 야수,2017-03-16,1959995400,9.3,-2307895503,-54.1,39966889979,242695,-281962,-53.7,4864723,653,13590
201715,20170410~20170416,4,4,-2,OLD,20162181,프리즌,2017-03-23,1397830600,6.7,-2351732847,-62.7,23145940687,174400,-286510,-62.2,2850134,646,12369
201715,20170410~20170416,5,5,-2,OLD,20171381,라이프,2017-04-05,825927992,3.9,-1939401626,-70.1,3602296310,104002,-225707,-68.5,435158,572,9670
201715,20170410~20170416,6,6,-1,OLD,20167901,어느날,2017-04-05,442054400,2.1,-845483082,-65.7,1748062882,57751,-102540,-64.0,220707,468,6194
201715,20170410~20170416,7,7,1,OLD,20167363,히든 피겨스,2017-03-23,299344800,1.4,-331675000,-52.6,3221508133,37489,-41080,-52.3,403545,249,2275
201715,20170410~20170416,8,8,-1,OLD,20161923,시간위의 집,2017-04-05,203969100,1.0,-551088000,-73.0,996676800,27269,-66076,-70.8,125702,412,3211
201715,20170410~20170416,9,9,-5,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,175576700,0.8,-1177888447,-87.0,6237934884,22258,-143377,-86.6,757594,438,3304
201715,20170410~20170416,10,10,-4,OLD,20151230,원라인,2017-03-29,127256000,0.6,-809944600,-86.4,3290877933,17417,-104251,-85.7,430116,346,2012
201716,20170417~20170423,1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,9505997611,57.6,-2504900681,-20.9,21518895903,1152871,-275521,-19.3,2581463,1330,43217
201716,20170417~20170423,2,2,0,OLD,20151227,아빠는 딸,2017-04-12,2063995500,12.5,-125878858,-5.7,4287065858,263223,-10998,-4.0,541637,586,14168
201716,20170417~20170423,3,3,0,OLD,20164721,미녀와 야수,2017-03-16,1280502300,7.8,-679493100,-34.7,41247392279,158460,-84235,-34.7,5023183,613,9500
201716,20170417~20170423,4,4,0,OLD,20162181,프리즌,2017-03-23,561493100,3.4,-836337500,-59.8,23707433787,70396,-104004,-59.6,2920530,449,6578
